URL,(GDELT ONLINE),,Title,,,,
https://books.google.com/books?id=Up08CwAAQBAJ&pg=PA196&lpg=PA196&dq=news:+asian+discrimination+coronavirus&source=bl&ots=cexozbBOij&sig=ACfU3U2MCtANjv3xVAcKBO3aDCnxveP9Mw&hl=en&sa=X&ved=2ahUKEwjf-f7Z8OvoAhXEnOAKHZBiAZw4ZBDoATBJegQIThAo,,,,,,,
https://books.google.com/books?id=Tm6nsl2PHz0C&pg=PA12957&lpg=PA12957&dq=news:+asian+discrimination+coronavirus&source=bl&ots=paW1rHfrHL&sig=ACfU3U3OwH2Q8t00H2FZVXxCn7n8co5UrQ&hl=en&sa=X&ved=2ahUKEwjf-f7Z8OvoAhXEnOAKHZBiAZw4ZBDoATBKegQIThAu,,,,,,,
https://books.google.com/books?id=7oJ9Pp-EtkIC&pg=PA134&lpg=PA134&dq=news:+asian+discrimination+coronavirus&source=bl&ots=XquwAuFOlS&sig=ACfU3U3ZzsAeXkNOU9bDckyRpQPH6wiKaw&hl=en&sa=X&ved=2ahUKEwjf-f7Z8OvoAhXEnOAKHZBiAZw4ZBDoATBLegQIThAz,,,,,,,
http://www.xinhuanet.com/english/2020-02/11/c_138774884_3.htm,,,,,,,
https://www.wbur.org/onpoint/2020/04/14/george-takei-asian-american-discrimination-coronavirus,,,,,,,
https://www.nytimes.com/2020/04/12/magazine/asian-american-discrimination-coronavirus.html,,,,,,,
https://www.nbcnews.com/news/asian-america/smashed-windows-racist-graffiti-vandals-target-asian-americans-amid-coronavirus-n1180556,,,,,,,
https://www.aljazeera.com/indepth/opinion/anti-asian-racism-stopped-normalised-200412103717485.html,,,,,,,
https://www.cnn.com/2020/04/10/opinions/how-to-fight-bias-against-asian-americans-covid-19-liu/index.html,,,,,,,
https://news.berkeley.edu/2020/04/09/racist-harassment-of-asian-health-care-workers-wont-cure-coronavirus/,,,,,,,
https://www.pbs.org/newshour/nation/asian-americans-describe-gut-punch-of-racist-attacks-during-coronavirus-pandemic,,,,,,,
https://www.washingtonpost.com/technology/2020/04/08/coronavirus-spreads-so-does-online-racism-targeting-asians-new-research-shows/,,,,,,,
https://www.nbclosangeles.com/news/local/asian-americans-report-influx-of-racist-attacks-since-coronavirus-pandemic-data-finds/2327045/,,,,,,,
https://www.youtube.com/watch?v=t_IyTxRNUYk,,,,,,,
https://en.wikipedia.org/wiki/List_of_incidents_of_xenophobia_and_racism_related_to_the_2019%E2%80%9320_coronavirus_pandemic,,,,,,,
https://thehill.com/blogs/blog-briefing-room/news/489112-website-documents-anti-asian-discrimination-accounts-amid,,,,,,,
https://www.theguardian.com/world/2020/mar/24/coronavirus-us-asian-americans-racism,,,,,,,
https://www.usatoday.com/story/news/nation/2020/03/28/coronavirus-racism-asian-americans-report-fear-harassment-violence/2903745001/,,,,,,,
https://www.usatoday.com/story/news/politics/2020/03/26/coronavirus-asian-american-lawmakers-fear-rise-discrimination/2890935001/,,,,,,,
https://theconversation.com/anti-asian-racism-during-coronavirus-how-the-language-of-disease-produces-hate-and-violence-134496,,,,,,,
https://www.npr.org/sections/coronavirus-live-updates/2020/03/27/822187627/new-site-collects-reports-of-anti-asian-american-sentiment-amid-coronavirus-pand,,,,,,,
https://www.newyorker.com/culture/culture-desk/confronting-anti-asian-discrimination-during-the-coronavirus-crisis,,,,,,,
http://kmph.com/news/local/vandal-tags-fresno-asian-american-family-car-with-racist-graffiti-related-to-coronavirus,,,,,,,
https://penntoday.upenn.edu/news/why-asian-american-racism-rampant-during-coronavirus,,,,,,,
https://deadline.com/2020/03/asian-coronavirus-discrimination-misinformation-donald-trump-attacks-1202895250/,,,,,,,
https://www.scmp.com/news/world/united-states-canada/article/3077664/coronavirus-discrimination-against-asian-americans,,,,,,,
https://www.mercurynews.com/coronavirus-attacks-against-asian-americans-reported-in-bay-area-and-beyond,,,,,,,
https://www.citylab.com/equity/2020/04/coronavirus-racism-hate-crimes-asian-americans-xenophobia/609517/,,,,,,,
https://www.vox.com/identities/2020/3/25/21190655/trump-coronavirus-racist-asian-americans,,,,,,,
https://www.latimes.com/opinion/story/2020-04-01/coronavirus-anti-asian-discrimination-threats,,,,,,,
https://www.kut.org/post/spike-prejudice-asian-americans-dfw-face-racism-coronavirus-spreads,,,,,,,
https://abcnews.go.com/US/fbi-warns-potential-surge-hate-crimes-asian-americans/story?id=69831920,,,,,,,
https://abcnews.go.com/US/video/asian-americans-face-discrimination-wake-coronavirus-69721552,,,,,,,
https://abc7news.com/coronavirus-racism-xenophobia-racist-china-virus/6029269/,,,,,,,
https://www.cbsnews.com/news/coronavirus-asian-americans-report-racism-anti-asian-hate-after-trum-china-daniel-dae-kim-jeannie-mai-speak-out/,,,,,,,
https://www.nature.com/articles/d41586-020-01009-0,,,,,,,
https://talentrecap.com/hate-crimes-and-racist-assaults-against-asians-in-america-escalate-due-to-coronavirus/,,,,,,,
https://www.nydailynews.com/coronavirus/ny-coronavirus-asian-americans-report-hundreds-of-racist-attacks-20200327-pglnpbrupnd3ppasu7uf2itanu-story.html,,,,,,,
https://www.nbcbayarea.com/news/coronavirus/website-launches-to-document-anti-asian-hate-crimes-in-wake-of-covid-19/2258297/,,,,,,,
https://sanfrancisco.cbslocal.com/2020/03/22/coronavirus-leaders-asian-community-hollywood-call-out-anti-asian-attacks-discrimination/,,,,,,,
https://www.americanprogress.org/issues/race/news/2020/03/30/482407/coronavirus-pandemic-fueling-fear-hate-across-america/,,,,,,,
https://www.wusa9.com/article/news/health/coronavirus/report-coronavirus-discrimination-happening-across-country-including-in-dmv/65-741f6dc9-305f-4272-95fb-7b825c588e20,,,,,,,
https://www.adl.org/blog/reports-of-anti-asian-assaults-harassment-and-hate-crimes-rise-as-coronavirus-spreads,,,,,,,
https://www.goodmorningamerica.com/culture/story/mulan-star-tzi-ma-recalls-racist-attack-urges-69706094,,,,,,,
https://www.businessinsider.com/virus-from-china-exposes-racism-in-america-coronavirus-us-2020-3,,,,,,,
https://www.wtsp.com/article/news/health/coronavirus/asian-discrimination-coronavirus/67-caaed816-c384-44ef-ad2c-1555bbcda5f7,,,,,,,
https://www.foxnews.com/us/asian-americans-racist-acts-coronavirus,,,,,,,
https://www.8newsnow.com/news/local-news/local-asian-americans-experience-discrimination-hate-crimes-some-wrongly-blame-the-community-for-coronavirus/,,,,,,,
https://time.com/5797836/coronavirus-racism-stereotypes-attacks/,,,,,,,
https://www.ktvu.com/news/coronavirus-blamed-for-anti-asian-discrimination,,,,,,,
https://www.ny1.com/nyc/all-boroughs/news/2020/03/27/anti-asian-hate-crimes-in-the-age-of-coronavirus,,,,,,,
https://www.newsday.com/news/health/coronavirus/long-island-asian-coronavirus-discrimination-1.43494092,,,,,,,
https://www.buzzfeednews.com/article/juliareinstein/man-attempted-murder-asian-american-family,,,,,,,
https://laist.com/2020/04/09/coronavirus-tracker-anti-asian-racism.php,,,,,,,
https://www.sacbee.com/news/coronavirus/article241557976.html,,,,,,,
https://www.kxly.com/coronavirus-discrimination-asian-americans-see-rise-in-hate-crimes-across-the-country/,,,,,,,
https://wgntv.com/news/coronavirus/asian-americans-reporting-racism-harassment-amid-covid-19-pandemic/,,,,,,,
https://www.texastribune.org/2020/03/23/texas-politicians-coronavirus-language-could-stoke-stigma/,,,,,,,
https://sfist.com/2020/03/23/asian-americans-in-sf-and-elsewhere-see-new-wave-of-racist-attacks-stemming-from-pandemic/,,,,,,,
https://patch.com/new-york/lindenhurst/coronavirus-hate-crimes-target-asian-americans-hotline-created,,,,,,,
https://www.weau.com/content/news/Doctor-kicked-out-of-Ind-gas-station-for-being-Asian-in-coronavirus-related-discrimination-569275251.html,,,,,,,
https://www.unr.edu/nevada-today/news/2020/atp-how-can-i-confront-coronavirus-racism,,,,,,,
https://www.mprnews.org/story/2020/03/25/asian-americans-in-minnesota-confront-a-covid19-backlash,,,,,,,
https://www.huffpost.com/entry/asian-american-racism-coronavirus_l_5e790a71c5b63c3b64954eb4,,,,,,,
https://www.teenvogue.com/story/coronavirus-anti-chinese-racism,,,,,,,
https://www.khon2.com/coronavirus/asian-americans-report-more-racist-confrontations-due-to-covid-19-blame/,,,,,,,
https://news.wttw.com/2020/03/23/chinese-virus-asian-americans-condemn-trump-s-comments-racist,,,,,,,
https://www.msn.com/en-us/news/us/coronavirus-panic-sparks-racist-incidents-against-asian-americans/ar-BB10QCMJ,,,,,,,
https://asia.nikkei.com/Spotlight/Coronavirus/China-criticized-for-alleged-African-coronavirus-discrimination,,,,,,,
https://www.cosmopolitan.com/politics/a31810912/anti-asian-racism-coronavirus/,,,,,,,
https://www.marketwatch.com/story/no-chinese-allowed-racism-and-fear-are-now-spreading-along-with-the-coronavirus-2020-01-29,,,,,,,
https://www.abc.net.au/news/2020-04-03/racism-covid-19-coronavirus-outbreak-commissioner-discrimination/12117738,,,,,,,
https://www.msnbc.com/msnbc/watch/trump-commits-to-protecting-asian-americans-against-racist-attacks-amid-coronavirus-pandemic-81118277526,,,,,,,
https://www.bbc.com/news/world-us-canada-52013361,,,,,,,
https://www.dallasnews.com/high-school-sports/2020/04/04/ex-plano-west-star-natalie-chou-speaks-out-against-anti-asian-racism-fueled-by-coronavirus-pandemic/,,,,,,,
https://www.ithacajournal.com/story/news/local/2020/03/19/coronavirus-ny-ithaca-asian-discrimination-cornell-chinese-virus-wuhan-trump-rhetoric/2864234001/,,,,,,,
https://www.politico.com/news/2020/03/18/trump-pandemic-drumbeat-coronavirus-135392,,,,,,,
https://www.fresnobee.com/news/coronavirus/article241340761.html,,,,,,,
https://www.whio.com/news/trending/harvard-grad-students-launch-map-racist-incidents-toward-asians-amid-coronavirus-outbreak/VSIGNDDQP5FTLNZUJMZKYOWV64/,,,,,,,
https://www.cnet.com/news/on-twitter-facebook-and-tiktok-racism-breaks-out-amid-coronavirus-pandemic/,,,,,,,
https://6abc.com/business/some-philadelphia-asian-americans-link-attacks-to-coronavirus-rhetoric-/6028955/,,,,,,,
https://crosscut.com/2020/03/coronavirus-fears-pacific-nw-lead-rise-anti-asian-racism,,,,,,,
https://www.cnbc.com/2020/03/19/coronavirus-outbreak-trump-blames-china-for-virus-again.html,,,,,,,
https://apnews.com/a7c233f0b3bcdb72c06cca6271ba6713,,,,,,,
http://cbsaustin.com/news/local/some-asian-americans-in-austin-say-theyve-become-targets-of-publics-coronavirus-fears,,,,,,,
https://indyweek.com/culture/etc/asian-americans-discrimination-coronavirus/,,,,,,,
https://kstp.com/coronavirus/asian-americans-feel-targeted-with-chinese-virus-label-march-19-2020/5678961/,,,,,,,
https://asamnews.com/2020/04/07/ny-mayor-vows-to-throw-the-full-force-of-the-law-to-stop-anti-asian-hate-crimes-asian-woman-suffers-second-degree-burns-in-acid-attack/,,,,,,,
https://www.citizen-times.com/story/news/local/2020/04/11/coronavirus-nc-asheville-chef-j-chong-racism-trends-zoombombing/5125276002/,,,,,,,
https://www.foxla.com/news/asian-american-middle-school-student-alleges-discrimination-due-to-race-amid-coronavirus-outbreak,,,,,,,
https://www.forbes.com/sites/brucelee/2020/02/18/how-covid-19-coronavirus-is-uncovering-anti-asian-racism/,,,,,,,
https://www.wlns.com/news/health/coronavirus/hate-crimes-towards-asians-increase-during-coronavirus-pandemic/,,,,,,,
https://www.sfchronicle.com/bayarea/article/Coronavirus-Asian-American-groups-compile-hate-15144295.php,,,,,,,
https://www3.nhk.or.jp/nhkworld/en/news/backstories/972/,,,,,,,
https://www.chronicle.com/article/Coronavirus-Is-Prompting-Alarm/247999,,,,,,,
https://www.chicagotribune.com/nation-world/ct-nw-nyt-chinese-american-racism-coronavirus-20200323-3etjur2f6rgf5j5pxu4stvdize-story.html,,,,,,,
https://www.wral.com/asian-americans-face-discrimination-during-coronavirus-outbreak/19022329/,,,,,,,
https://www.reuters.com/article/us-china-health-canada-discrimination/coronavirus-stokes-asian-discrimination-fears-in-canadas-biggest-city-idUSKBN1ZR2YZ,,,,,,,
https://www.statnews.com/2020/01/31/as-far-right-calls-for-china-travel-ban-health-experts-warn-coronavirus-response-would-suffer/,,,,,,,
https://www.wivb.com/news/coronavirus-fears-leading-to-discrimination-asian-americans-report/,,,,,,,
https://www.thedailybeast.com/oan-reporter-chanel-rion-asks-incredibly-bonkers-softball-question-at-trump-coronavirus-presser,,,,,,,
https://gothamist.com/news/videos-showing-anti-asian-incidents-nyc-raise-fears-racist-backlash-coronavirus,,,,,,,
https://theintercept.com/2020/03/17/trump-blames-china-virus-white-house-aide-makes-racist-joke-asian-reporter/,,,,,,,
